batch_size,input_length,embedding_layer,block_0_ln_1,block_0_attn,block_0_ln_2,block_0_mlp,block_1_ln_1,block_1_attn,block_1_ln_2,block_1_mlp,block_2_ln_1,block_2_attn,block_2_ln_2,block_2_mlp,block_3_ln_1,block_3_attn,block_3_ln_2,block_3_mlp,block_4_ln_1,block_4_attn,block_4_ln_2,block_4_mlp,block_5_ln_1,block_5_attn,block_5_ln_2,block_5_mlp,block_6_ln_1,block_6_attn,block_6_ln_2,block_6_mlp,block_7_ln_1,block_7_attn,block_7_ln_2,block_7_mlp,block_8_ln_1,block_8_attn,block_8_ln_2,block_8_mlp,block_9_ln_1,block_9_attn,block_9_ln_2,block_9_mlp,block_10_ln_1,block_10_attn,block_10_ln_2,block_10_mlp,block_11_ln_1,block_11_attn,block_11_ln_2,block_11_mlp,FC_layer
3,306,6625280,2850816,37223424,2850816,59768832,2850816,39974912,3440128,59833856,3440128,40169984,3440128,59222016,3440128,37110784,2828288,59222016,2828288,37110784,2828288,59222016,2828288,36139008,2828288,59222016,2828288,36139008,2828288,59222016,2828288,36139008,2828288,59801600,2828288,37298176,2828288,59801600,3407872,38457344,2828288,59801600,3407872,37771264,2828288,59222016,2828288,36139008,2828288,59222016,2828288
3,281,6216704,2683904,32802816,2596864,54383616,2596864,32715776,2596864,54383616,2596864,32715776,2596864,54383616,2596864,33263616,2596864,54383616,2596864,33811456,2596864,54383616,2596864,33811456,2596864,54383616,2596864,34208768,2596864,54383616,2596864,34407424,2596864,54383616,2596864,34407424,2596864,54383616,2596864,34407424,2596864,54383616,2596864,34407424,2596864,54383616,2596864,34407424,3343360,55145472,2596864
3,296,7065600,3343360,34805248,2735104,60717056,2735104,35081728,3011584,58658816,2735104,35634688,2735104,57563136,2735104,35413504,2735104,57286656,2735104,35192320,3066880,57286656,2735104,35855872,2735104,57618432,2735104,35524096,2735104,57286656,2735104,35192320,3066880,57286656,2735104,35855872,2735104,57618432,2735104,35621376,2735104,58327040,2735104,35569152,2735104,59367424,2735104,38690304,2735104,58327040,2735104
3,308,8482816,3776512,39122432,2846720,59625472,2846720,37484032,2846720,59609088,2846720,36464640,2846720,59609088,2846720,36464640,2846720,59609088,2846720,36464640,2846720,59609088,2846720,36464640,2846720,59609088,2846720,36464640,2846720,59609088,2846720,36464640,2846720,59609088,2846720,36464640,2846720,59609088,2846720,36464640,2846720,59609088,2846720,36464640,2846720,59609088,2846720,36464640,2846720,59609088,2846720
3,504,12061184,5468160,74867712,4657152,99016704,4657152,73996288,4657152,99016704,4657152,74651648,4984832,98426880,4657152,74651648,4984832,97542144,4657152,74651648,4984832,97542144,4657152,74651648,4984832,97542144,4657152,73996288,4657152,97542144,4657152,74737664,4657152,97542144,4657152,74737664,4657152,97542144,4657152,74737664,4657152,97542144,4657152,74737664,4657152,97542144,4657152,74737664,4657152,97542144,4657152
3,425,9388032,4048896,58516992,4048896,82374656,4048896,58967552,4499456,82825216,4048896,59093504,3927040,82252800,3927040,59271680,4609024,82252800,3927040,59271680,4609024,82252800,3927040,57907712,3927040,82252800,3927040,57907712,3927040,82252800,3927040,57907712,3927040,82252800,3927040,57907712,3927040,82621440,3927040,57907712,3927040,82498560,3927040,57907712,3927040,82621440,3927040,58358272,3927040,82498560,3927040
3,364,7999488,3363840,46344704,3363840,70447104,3363840,46344704,3363840,70447104,3363840,46344704,3363840,70742016,3363840,46934528,3363840,70447104,3363840,46049792,3363840,70451200,3367936,46049792,3363840,70451200,3367936,46062080,3363840,70728704,3645440,46049792,3363840,70447104,3363840,46049792,3363840,70447104,3363840,46049792,3363840,70447104,3363840,46049792,3363840,70447104,3363840,46893568,3363840,70447104,3363840
3,465,10041344,4296704,66524160,4296704,89994240,4296704,66524160,4296704,89994240,4296704,66524160,4296704,89994240,4296704,66524160,4296704,89994240,4296704,66524160,4296704,89994240,4296704,66524160,4296704,89994240,4296704,66524160,4296704,89994240,4296704,66524160,4296704,89994240,4296704,66524160,4296704,89994240,4296704,66524160,4296704,89994240,4296704,66524160,4296704,89994240,4296704,65957888,4296704,89994240,4296704
3,831,18071552,7678976,161400320,7678976,164944896,7678976,161400320,7678976,164944896,7678976,161400320,7678976,161651712,7678976,161400320,7678976,160828416,7678976,161400320,7678976,160828416,7678976,161400320,7678976,160828416,7678976,161400320,7678976,160828416,7678976,161400320,7678976,160828416,7678976,161400320,7678976,160828416,7678976,161400320,7678976,160828416,7678976,161400320,7678976,160828416,7678976,161400320,7678976,160828416,7678976
3,573,13592576,5762048,93124608,5762048,111363072,5762048,92582912,5295104,110896128,5295104,90789888,5295104,110896128,5295104,90789888,5295104,110896128,5295104,90789888,5295104,110896128,5295104,90789888,5295104,110896128,5295104,90789888,5295104,111416320,5295104,90789888,5295104,110896128,5295104,90789888,5295104,110896128,5295104,90789888,5295104,110896128,5295104,90789888,5295104,110896128,5295104,90789888,5295104,110896128,5295104
3,191,4254720,1839104,19741696,1839104,40126464,1839104,20531200,2102272,40389632,2102272,21057536,2102272,40389632,2102272,21464576,2237952,37437952,2237952,21735936,2382848,37582848,2237952,22185472,2476032,37676032,2409984,22054400,1765376,36965376,1765376,19922432,1765376,36965376,1765376,20057600,1832960,36965376,1765376,20363776,2738176,36965376,1765376,19922432,1765376,36965376,1765376,19922432,1765376,36965376,1765376
3,166,3575808,1764352,17461248,2486272,36637696,1533952,18874880,1533952,36637696,1533952,18183680,1533952,37590016,1533952,19136000,2486272,36637696,1533952,19136000,1533952,34594816,1533952,19510784,1533952,32790528,1533952,19869184,2499072,32815104,1533952,18235392,1533952,32815104,1533952,17200640,1533952,33159168,1533952,16579584,1533952,32815104,1533952,16923648,2499072,32815104,1533952,17544704,1533952,33038336,1533952
3,954,21478400,8815616,202305024,8815616,184633344,8815616,203191296,8815616,184633344,8815616,203191296,8815616,184713216,8895488,203191296,8815616,184713216,8895488,203430912,8815616,184713216,8895488,203430912,8815616,184713216,8895488,203191296,8815616,184633344,8815616,203191296,8815616,184633344,8815616,203191296,8815616,184633344,8815616,203191296,8815616,184633344,8815616,203191296,8815616,184633344,8815616,203191296,8815616,184633344,8815616
3,266,5978112,2587648,31148544,2587648,52992000,2587648,31663616,2764288,52062720,2764288,32031744,2764288,51806208,2764288,32131584,2784256,51806208,2784256,32131584,3070976,51806208,2784256,32418304,3070976,51806208,2784256,32418304,3070976,51806208,2784256,32418304,3070976,51806208,2784256,32418304,3070976,51806208,2784256,32666112,2458624,51480576,3070976,30503424,2458624,51480576,2458624,30503424,2458624,51480576,2458624
3,346,7688192,3197952,42869760,3197952,67796992,4031488,42869760,4031488,67796992,4031488,46203904,3197952,67796992,4031488,44536832,3197952,66963456,3197952,42869760,3197952,66963456,3197952,42869760,3197952,66963456,3197952,42869760,3197952,66963456,3197952,42869760,3197952,66963456,3197952,42869760,3197952,66963456,3197952,43412992,3197952,66963456,3197952,43412992,3197952,66963456,3197952,43412992,3197952,66963456,3197952
3,384,8388608,3548160,50481664,3548160,76939264,3548160,50610688,3548160,75890688,3548160,49693184,3548160,74317824,3548160,49693184,3548160,74317824,3548160,49693184,3548160,74317824,3548160,49693184,3548160,74317824,3548160,49693184,3548160,74317824,3548160,49693184,3548160,74317824,3548160,49693184,3548160,74317824,3548160,49693184,3548160,74317824,3548160,49693184,3548160,75366400,3548160,50741760,3548160,77463552,3548160
3,461,9986048,4259840,65668608,4259840,89220096,4259840,65668608,4259840,89220096,4259840,65668608,4806656,89220096,4259840,65668608,4259840,89220096,4259840,65668608,4259840,89220096,4259840,65668608,4259840,89220096,4259840,65668608,4259840,89220096,4259840,65668608,4259840,89220096,4259840,66020864,4259840,89220096,4259840,66020864,4259840,89220096,4259840,66020864,4259840,89220096,4259840,66020864,4259840,89220096,4259840
3,150,4220928,1884160,17025536,1884160,29196288,1552384,15928832,1884160,29196288,1552384,15928832,1884160,29196288,1552384,16924160,1884160,29528064,1884160,16924160,1884160,29528064,1884160,16964096,2101248,30220288,1884160,18710016,2101248,29745152,2101248,18710016,1386496,29063168,1419264,15851008,1426432,29171712,1527808,15216128,1552384,29171712,1386496,15584768,1386496,29171712,1527808,16956928,1386496,29171712,1527808
3,594,13211648,5488640,95311360,5488640,115654656,5488640,95311360,5488640,115654656,5488640,95311360,5488640,115654656,5488640,95311360,5488640,115654656,5488640,95311360,5488640,115654656,5488640,95311360,5488640,115654656,5488640,95311360,5488640,115654656,5488640,95311360,5488640,115654656,5488640,95311360,5488640,115654656,5488640,95311360,5488640,115654656,5488640,95311360,5488640,115654656,5488640,95311360,5488640,115654656,5488640
3,671,15389696,6200320,115080192,6200320,130077696,6415360,115510272,6415360,130400256,6200320,117230592,6415360,129862656,6200320,116047872,6200320,130077696,6415360,115725312,6415360,129862656,6200320,115510272,6200320,130077696,6415360,115725312,6415360,129862656,6200320,115510272,6415360,129862656,6200320,116370432,6845440,129862656,6200320,116370432,6845440,129862656,6200320,116370432,6845440,129862656,6200320,117144576,7232512,129862656,6200320
3,255,5545984,2387456,28996608,3382272,50184192,2387456,32429568,3382272,50184192,3188736,32429568,2356224,50184192,3188736,32429568,2356224,50184192,3188736,32429568,2356224,50184192,3188736,31560704,3006464,49351680,3188736,28230656,3130368,49351680,2356224,29389824,2935808,49351680,2356224,29969408,2935808,49351680,2356224,29389824,2935808,49351680,2356224,29969408,2935808,49351680,2356224,29716480,2935808,49351680,2356224
3,321,6902784,2966528,39207936,3233792,65872896,2966528,40264704,2966528,65872896,3872768,39358464,2966528,65872896,2966528,39358464,2966528,65872896,2966528,38608896,2966528,62125056,2966528,38608896,2966528,62125056,2966528,38608896,2966528,62125056,2966528,38608896,2966528,62125056,2966528,38608896,2966528,62125056,2966528,38608896,2966528,62125056,2966528,38608896,2966528,62125056,2966528,38608896,2966528,62125056,2966528
3,203,4501504,1944064,21423616,1990656,39297536,1885696,21274624,2102272,39333888,1922048,21422592,2102272,39333888,1922048,21783040,2102272,39514112,2102272,22074880,2362880,39774720,2102272,24244224,1875968,39628800,2216960,21987840,1875968,39287808,1875968,20943360,1875968,39287808,1875968,21657088,1875968,39287808,1875968,21265408,1875968,39287808,1875968,20943360,1875968,39287808,1875968,20943360,1875968,39287808,1875968
3,175,3763200,1617920,19148800,2466304,37596160,1617920,18294272,1617920,37857280,1617920,18511360,1617920,38317056,1617920,19015168,1617920,37607936,2543616,18560512,1617920,34412544,1617920,19947008,1617920,33868800,1617920,19403264,2161664,33868800,1617920,19083776,1617920,33868800,1617920,17452544,1617920,33868800,1617920,17452544,1617920,33868800,1617920,17452544,1617920,33868800,1617920,17452544,1617920,34033664,1617920
3,577,13002752,5948928,95317504,5331968,111670272,6146048,91641344,5331968,112345088,6006784,92316160,5331968,112345088,6006784,92990976,5331968,112345088,6006784,92990976,5331968,112345088,6006784,92990976,5331968,111670272,5331968,91641344,5331968,111670272,5331968,91641344,5331968,111670272,5331968,91641344,5331968,111670272,5331968,91641344,5331968,111670272,5331968,91641344,5331968,111670272,5331968,91641344,5331968,111670272,5331968
3,610,14850048,6466560,102838784,5637120,118056960,6663680,98929664,5637120,118056960,5637120,98929664,5637120,118056960,5637120,98929664,5637120,118056960,5637120,98929664,5637120,118056960,5637120,99361792,5853184,118056960,5637120,99361792,5853184,118056960,5637120,99361792,5927936,118154240,5637120,100206592,5637120,118646784,6226944,100699136,5637120,118646784,6226944,100699136,5637120,118646784,6226944,100876288,5637120,118823936,6404096
3,350,8007680,3357696,44183040,3357696,68065280,3357696,45956608,3749888,68252672,3749888,46144000,3749888,67737600,3749888,43568640,3234816,67737600,3234816,43568640,3234816,68386816,3884032,43568640,3234816,68386816,3884032,45516288,3234816,68386816,3884032,45516288,3234816,68386816,3884032,43568640,3234816,67737600,3234816,43568640,3234816,67737600,3234816,43568640,3234816,67737600,3234816,43568640,3698688,67737600,3234816
3,373,8109056,3446784,48691712,3486720,72188928,3446784,48651776,3446784,73027584,3486720,49450496,4285440,72188928,3446784,49450496,3446784,73027584,4285440,49450496,4285440,72188928,3446784,49450496,3446784,73027584,3792896,50635264,3446784,72535040,3792896,49650176,3446784,72535040,3792896,49650176,3446784,72535040,3792896,49650176,3446784,72535040,3792896,49650176,3446784,72535040,3792896,49650176,3446784,72535040,3792896
3,409,8878080,3779584,54411264,3779584,79156224,3779584,54411264,3779584,79156224,3779584,54411264,3779584,79156224,3779584,54411264,3779584,79156224,3779584,54411264,3779584,79183872,3779584,54438912,3779584,79183872,3779584,54521856,3779584,79183872,3807232,54521856,3779584,79183872,3807232,54521856,3779584,79183872,3807232,54521856,3779584,79183872,3807232,55344128,4232192,79156224,3779584,55741440,3779584,80033792,3779584
3,243,7095296,3180544,31010304,3180544,47964160,3180544,28348928,2245632,47029248,2245632,26479104,2245632,47029248,2245632,26479104,2245632,47029248,2245632,26479104,2245632,47029248,2245632,26479104,2245632,47029248,2245632,27273728,2558976,47029248,2245632,27105792,2558976,47029248,2245632,27560448,3091456,47029248,2245632,28170752,2245632,47029248,2245632,26479104,2245632,47029248,2245632,26479104,2245632,48946176,2245632
3,454,9781248,4195328,63391232,4195328,88070144,4195328,63391232,4195328,88070144,4195328,64198144,4195328,88070144,4195328,63421952,4226048,88070144,4195328,63483392,4195328,88018944,4195328,63452672,4195328,87865344,4195328,63421952,4226048,87865344,4195328,63483392,4195328,87896064,4195328,63452672,4195328,87865344,4195328,63360512,4195328,87865344,4195328,63360512,4195328,87865344,4195328,63360512,4195328,87865344,4195328
3,181,3916800,1685504,18478592,1781248,35230208,1781248,18636288,1836032,35192832,1781248,19505152,1997824,35354624,1980416,19851776,2102272,35459072,2102272,21147648,2102272,35459072,2102272,21270528,2143232,35500032,2143232,21352448,2143232,35500032,2143232,21352448,2143232,35500032,2143232,21352448,2143232,35500032,2143232,21352448,2143232,35500032,2143232,21656576,2290688,35647488,2244608,21017600,1673216,35527680,1836032
3,449,10533888,4195328,62988800,4149248,87819264,4195328,62835200,4149248,87819264,4149248,62835200,4149248,87819264,4149248,63019520,4241408,87819264,4149248,62835200,4149248,87819264,4149248,63004160,4318208,87819264,4149248,63342080,4149248,87988224,4149248,63173120,4149248,87819264,4149248,63004160,4318208,87983104,4149248,63342080,4149248,88193024,4149248,63173120,4149248,88024064,4149248,62891520,4149248,88024064,4149248
3,216,4648960,1998848,23924224,2103296,45522944,2103296,23924224,2103296,46886912,2103296,24088064,2144256,41951232,2144256,24129024,2144256,41951232,2144256,24129024,2144256,41951232,2144256,24129024,2144256,41951232,2144256,24129024,2144256,41951232,2144256,24587776,2570240,43507712,2272256,24187392,2635776,42762240,1996800,25201152,2635776,42762240,1996800,25201152,2635776,42762240,1996800,25201152,1996800,42442752,2635776
3,411,9632768,4194304,58702336,3798016,79543296,4630528,54796800,3798016,79543296,3798016,54796800,3798016,79543296,3798016,54796800,3798016,79543296,3798016,54796800,3798016,79543296,3798016,55497216,3798016,79543296,4498432,54796800,3798016,79543296,3798016,54796800,3798016,79543296,3798016,54796800,3798016,79543296,3798016,54796800,3798016,79543296,3798016,54796800,3798016,79543296,3798016,54796800,3798016,79543296,3798016
3,348,7853056,3732480,46683648,3732480,67866624,3732480,45798912,3732480,67866624,3732480,45798912,3732480,67866624,3732480,45798912,3732480,67866624,3732480,45607936,3732480,67866624,3732480,46473216,3216384,67350528,3957760,43801600,3216384,67608576,3474432,44317696,3474432,67350528,3216384,43734528,3216384,67608576,3474432,44363776,3520512,67350528,3216384,43826688,3216384,67654656,3520512,44141056,3216384,67350528,3216384
3,337,7348224,3113984,42660352,3113984,66020352,3113984,42660352,3113984,66020352,3113984,42660352,3113984,66020352,3113984,41737728,3113984,66020352,3113984,41737728,3113984,66020352,3113984,41737728,3113984,66020352,3113984,41897472,3113984,65381376,3113984,41737728,3113984,65221632,3113984,41737728,3113984,65221632,3113984,41737728,3113984,65221632,3113984,41737728,3113984,65221632,3113984,41737728,3113984,65221632,3113984
3,719,15601664,6689792,128201216,6689792,143033344,6689792,128431616,6643712,142941184,6735872,127970816,6643712,142183424,6643712,127970816,6643712,139152384,6643712,127970816,6643712,139152384,6643712,127970816,6643712,139152384,6643712,127970816,6643712,139152384,6643712,127970816,6643712,139152384,7028736,128355840,6643712,139537408,7028736,129125888,6643712,139537408,7028736,129125888,6643712,139152384,7028736,128355840,6643712,139152384,7028736
